[run number],vote-portion-strategic,utility-distribution,number-of-voters,perceived-utility-stdev,proportion-of-strategic-voters,minority-power,y-axis,x-axis,QV?,number-of-issues,issues-correlation,correlate-n-issues,[step],item 0 total-payoff-per-issue,mean total-payoff-per-issue,first issue average payoff,average payoff
18654,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.58179862,-9.710608091,0,0
18656,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.56889698,-9.578729828,0,0
18658,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.59154859,-9.626302716,0,0
18659,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.65295007,-9.607662872,0,0
18657,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.37668721,-9.335854286,0,0
18655,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.45516853,-9.684448259,0,0
18661,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.20460258,-8.878786446,0,0
18662,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.71371759,-9.646244601,0,0
18660,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.50053253,-9.258284852,0,0
18663,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.60113631,-9.319078478,0,0
18664,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.951593593,-8.864805835,0,0
18665,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.49216184,-9.442494534,0,0
18666,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.62925464,-9.95836514,0,0
18669,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.40424475,-9.335549707,0,0
18667,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.27378995,-9.562987934,0,0
18668,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.5221995,-9.291445168,0,0
18670,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.25241167,-9.813556069,0,0
18671,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.00318443,-9.515614135,0,0
18673,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.35206243,-9.010056194,0,0
18672,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.79980305,-9.882660597,0,0
18674,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.13590713,-8.892033402,0,0
18677,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.16114539,-9.713168502,0,0
18675,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.48056374,-9.731571112,0,0
18678,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.57784063,-9.570765803,0,0
18679,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.2512425,-8.826946735,0,0
18676,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.46797267,-9.368462087,0,0
18680,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.58965283,-9.706419374,0,0
18681,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.08600998,-8.655116809,0,0
18682,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.59613424,-9.900021839,0,0
18684,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.32360572,-9.6350732,0,0
18683,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.15130176,-9.271745822,0,0
18686,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.67838719,-9.877089844,0,0
18685,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.24797419,-9.494648469,0,0
18687,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.11029536,-9.294925954,0,0
18689,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.77540887,-10.05179396,0,0
18688,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.48137715,-9.231796793,0,0
18690,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.18238249,-9.119652972,0,0
18693,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.950986271,-9.806962291,0,0
18692,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.51025501,-9.844988214,0,0
18691,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.17379008,-8.942539463,0,0
18694,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.45032666,-9.660897314,0,0
18695,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.12389716,-9.61084606,0,0
18697,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.54991789,-9.310796462,0,0
18696,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.88812358,-10.03398281,0,0
18698,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.42040079,-8.997866762,0,0
18699,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.64472844,-10.09757838,0,0
18700,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.42259227,-9.52753205,0,0
18701,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.44785277,-9.684265155,0,0
18702,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.75283156,-9.799458251,0,0
18703,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.975558275,-9.450305442,0,0
18704,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.44764769,-9.325758362,0,0
18706,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.12795714,-9.67921105,0,0
18705,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.22419478,-9.315386385,0,0
18707,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.15452084,-9.178073598,0,0
18708,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.977632859,-9.122473038,0,0
18709,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.45112861,-9.738842467,0,0
18710,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.948132898,-9.239635901,0,0
18711,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.7670865,-9.724651155,0,0
18712,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.65392931,-9.670416273,0,0
18716,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.44223312,-9.290375397,0,0
18714,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.67265121,-9.238576333,0,0
18717,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.2435205,-9.168873912,0,0
18713,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.28909149,-9.410623009,0,0
18715,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.29079599,-9.539279228,0,0
18718,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.18607511,-9.341497422,0,0
18720,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.72502934,-9.522019701,0,0
18722,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.58142572,-9.469549766,0,0
18719,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.36628203,-9.452700541,0,0
18723,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.46136517,-9.110422841,0,0
18724,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.1726501,-9.218629983,0,0
18721,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.07352638,-9.043196275,0,0
18725,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.46661672,-9.833212041,0,0
18726,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.44047371,-9.534516116,0,0
18727,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.69640053,-10.12158542,0,0
18730,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.32615456,-9.067248147,0,0
18728,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.81262067,-9.32277552,0,0
18732,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.09587845,-8.982294908,0,0
18733,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.19145203,-9.245539296,0,0
18731,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.67712469,-9.102164891,0,0
18729,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.6501823,-9.675349146,0,0
18734,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.57485035,-9.649792511,0,0
18735,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.17655792,-9.252114087,0,0
18736,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.61118673,-9.557732734,0,0
18737,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.23246026,-9.134687285,0,0
18739,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.5956704,-9.473047355,0,0
18740,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.29978023,-9.714101154,0,0
18741,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.7110727,-9.95473167,0,0
18738,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.971907843,-9.226855605,0,0
18742,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.05625325,-9.669487977,0,0
18743,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.976307259,-9.248020925,0,0
18745,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.47575317,-9.546844424,0,0
18746,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.77356712,-9.958899721,0,0
18744,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.72481463,-9.634171986,0,0
18749,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.23691317,-9.154564411,0,0
18747,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.13462963,-8.931368751,0,0
18750,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.53588433,-9.473525634,0,0
18748,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.4646559,-10.12708038,0,0
18751,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.64472678,-9.736645887,0,0
18752,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.41416818,-9.736337846,0,0
18753,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.57322273,-9.537196152,0,0
18754,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.42763978,-9.387274972,0,0
18755,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.41447825,-9.59707923,0,0
18756,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.08868328,-9.25347463,0,0
18758,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.43879132,-9.002082475,0,0
18757,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.34197209,-9.855762358,0,0
18761,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.38318053,-9.470325397,0,0
18759,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.12707408,-9.493638866,0,0
18762,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.13369221,-8.859962239,0,0
18760,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.6049044,-9.564937086,0,0
18765,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.15209285,-10.01368185,0,0
18766,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.44358434,-9.326861392,0,0
18763,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.0275937,-8.786681837,0,0
18764,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.75383913,-9.55491504,0,0
18767,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.81502298,-9.534255645,0,0
18769,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.31053498,-9.159347812,0,0
18768,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.987156144,-8.832191642,0,0
18770,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.63267368,-9.801908582,0,0
18772,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.49469916,-9.803727616,0,0
18773,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.07852862,-9.042068584,0,0
18771,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.4772084,-9.718567793,0,0
18774,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.40935533,-9.478328469,0,0
18775,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.61311353,-10.05407548,0,0
18776,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.68182516,-10.25825476,0,0
18778,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.03685843,-9.645373241,0,0
18779,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.13397071,-9.218274808,0,0
18781,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.45411055,-9.605462497,0,0
18782,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.71469823,-9.162863421,0,0
18777,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.66892288,-9.53188441,0,0
18780,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.21006006,-8.79263214,0,0
18784,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.81001255,-9.471889263,0,0
18785,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.30906212,-9.174508318,0,0
18783,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.04875813,-9.420546498,0,0
18786,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.86481161,-9.887882477,0,0
18788,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.38479719,-9.354153693,0,0
18787,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.34230595,-9.157314644,0,0
18789,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.09276916,-8.729716636,0,0
18790,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.57820334,-9.750728196,0,0
18791,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.10645361,-9.284298525,0,0
18792,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.46110965,-9.536237364,0,0
18793,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.909229376,-9.08508612,0,0
18794,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.14879816,-9.142629407,0,0
18796,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.37311439,-9.333319479,0,0
18795,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.05967288,-9.532426184,0,0
18797,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.58448757,-9.213648443,0,0
18799,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.07265275,-9.466149989,0,0
18800,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.20768612,-9.383194559,0,0
18798,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.59391385,-10.04436064,0,0
18801,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.35874568,-9.025874891,0,0
18802,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.28184781,-9.216497761,0,0
18803,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.936500473,-8.651604682,0,0
18804,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.54628011,-9.667591841,0,0
18806,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.29754935,-9.682445837,0,0
18805,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.5055401,-9.402728348,0,0
18808,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.73480361,-9.873821061,0,0
18807,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.06542656,-9.008778445,0,0
18809,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.76167739,-9.7976483,0,0
18810,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.958815066,-8.58183023,0,0
18811,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.26891173,-9.594169717,0,0
18812,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.21447869,-9.55890979,0,0
18813,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.864951937,-8.760258181,0,0
18816,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.59750947,-9.778679585,0,0
18815,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.94754438,-8.900574407,0,0
18817,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.8634438,-9.984499265,0,0
18818,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.30594522,-9.254440499,0,0
18814,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.03050784,-9.381839501,0,0
18819,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.955871231,-8.968370377,0,0
18821,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.61152309,-9.662437749,0,0
18822,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.16643581,-9.545258502,0,0
18820,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.1680965,-8.994928781,0,0
18823,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.14076592,-9.705623845,0,0
18824,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.34796915,-9.474123881,0,0
18825,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.06860324,-8.828022916,0,0
18826,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.5972968,-9.923329136,0,0
18827,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.07862983,-9.197844815,0,0
18828,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.68836063,-9.391313205,0,0
18830,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.25712268,-9.250850625,0,0
18831,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.947106529,-9.336030516,0,0
18832,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.01462216,-8.933353033,0,0
18833,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.50132824,-9.435642421,0,0
18829,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.16586876,-9.164495385,0,0
18835,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.43072456,-10.19491884,0,0
18834,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.53134553,-9.400980694,0,0
18836,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.65586106,-9.250451376,0,0
18838,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.83473817,-10.31025105,0,0
18839,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-9.967604716,-8.588624318,0,0
18837,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.16563542,-9.19151237,0,0
18840,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.65089163,-9.870492845,0,0
18841,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.38021125,-8.845867769,0,0
18842,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.35737267,-8.996806496,0,0
18843,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.49490356,-9.882649033,0,0
18844,1,Indifferent Majority vs. Passionate Minority,1001,0,0,10,1,0,TRUE,10,0.9,10,1,-10.24589439,-8.848975383,0,0
